year,month,day,time,min,sec,runoff[0],precip[0],precip[1],precip[2],precip[3],precip[4],tmin[0],tmin[1],tmax[0],tmax[1]
1995,1,1,0,0,0,378.9263648,0.011811024,0,0.035433071,0.031496063,0.000393701,-2.74,-6.16,18.5,10.22
1995,1,2,0,0,0,378.9263648,0,0,0,0,0,-6.7,-19.12,20.3,8.06
1995,1,3,0,0,0,378.9263648,0,0,0,0,0,-11.56,-22.18,20.48,11.12
1995,1,4,0,0,0,378.9263648,0,0,0,0,0,-12.64,-23.26,22.1,11.66
1995,1,5,0,0,0,378.9263648,0,0,0,0,0,-12.28,-23.26,25.7,15.62
1995,1,6,0,0,0,378.9263648,0,0,0,0,0,-12.28,-22.54,26.78,15.62
1995,1,7,0,0,0,378.9263648,0,0,0,0,0,-9.94,-20.02,27.86,26.06
1995,1,8,0,0,0,378.9263648,0,0,0,0,0,-3.82,-13,28.22,31.82
1995,1,9,0,0,0,378.9263648,0,0,0,0,0,-2.2,-9.04,21.02,19.04
1995,1,10,0,0,0,378.9263648,0,0,0,0,0,-0.22,-11.56,26.78,22.1
1995,1,11,0,0,0,378.9263648,0,0,0,0,0,-7.6,-16.42,22.28,21.02
1995,1,12,0,0,0,378.9263648,0,0,0,0,0,-10.12,-18.04,24.8,22.46
1995,1,13,0,0,0,378.9263648,0,0,0,0,0,-8.14,-16.6,24.98,20.3
1995,1,14,0,0,0,378.9263648,0,0,0,0,0,-6.88,-15.16,27.86,24.26
1995,1,15,0,0,0,378.9263648,0,0,0,0,0,-5.26,-12.46,28.94,26.78
1995,1,16,0,0,0,378.9263648,0,0,0,0,0,-4.18,-13.18,25.52,20.84
1995,1,17,0,0,0,378.9263648,0,0,0,0,0,1.58,-6.7,31.28,31.82
1995,1,18,0,0,0,378.9263648,0.01968504,0.023622047,0.000393701,0.01968504,0.000393701,8.42,0.32,24.62,19.58
1995,1,19,0,0,0,378.9263648,0,0,0,0.000393701,0,-4.54,-11.02,22.82,23.18
1995,1,20,0,0,0,378.9263648,0.000393701,0.000393701,0,0,0,-4.18,-9.76,18.14,15.8
1995,1,21,0,0,0,378.9263648,0.051181103,0.000393701,0.000393701,0.07480315,0,0.5,-5.8,15.62,9.5
1995,1,22,0,0,0,378.9263648,0.000393701,0.000393701,0.000393701,0.003937008,0.003937008,-13.72,-21.28,10.4,4.64
1995,1,23,0,0,0,378.9263648,0,0.011811024,0.000393701,0,0.003937008,-19.66,-23.26,10.4,8.24
1995,1,24,0,0,0,378.9263648,0,0,0,0,0,-15.34,-26.32,20.3,15.44
1995,1,25,0,0,0,378.9263648,0,0,0,0,0,-16.6,-24.7,18.5,16.7
1995,1,26,0,0,0,378.9263648,0,0,0,0,0,-15.52,-23.44,22.64,21.92
1995,1,27,0,0,0,378.9263648,0,0,0,0,0,-5.98,-13.36,22.28,23.18
1995,1,28,0,0,0,378.9263648,0,0,0,0,0,-6.16,-13.36,25.52,25.16
1995,1,29,0,0,0,378.9263648,0,0,0,0,0,-9.22,-18.22,26.42,23
1995,1,30,0,0,0,378.9263648,0,0,0,0,0,-10.3,-17.32,24.62,24.44
1995,1,31,0,0,0,378.9263648,0.007874016,0,0.000393701,0.000393701,0.000393701,-2.74,-6.88,17.96,13.82
1995,2,1,0,0,0,559.3843074,0.003937008,0.000393701,0.000393701,0.007874016,0.000393701,-8.5,-17.86,20.84,13.64
1995,2,2,0,0,0,559.3843074,0.000393701,0,0.000393701,0,0.000393701,-13.72,-23.98,13.1,8.42
1995,2,3,0,0,0,559.3843074,0,0.011811024,0,0.000393701,0,-16.06,-25.96,19.22,15.62
1995,2,4,0,0,0,559.3843074,0,0,0,0,0,-15.52,-23.44,28.04,21.92
1995,2,5,0,0,0,559.3843074,0,0,0,0,0,-11.02,-19.66,33.44,26.24
1995,2,6,0,0,0,559.3843074,0,0,0,0,0,-5.98,-15.52,34.88,27.14
1995,2,7,0,0,0,559.3843074,0,0,0,0,0,-0.76,-7.6,37.22,28.94
1995,2,8,0,0,0,559.3843074,0,0,0,0,0,-4.18,-13.36,36.68,29.48
1995,2,9,0,0,0,559.3843074,0,0,0,0,0,1.76,-10.3,37.94,31.1
1995,2,10,0,0,0,559.3843074,0,0,0.000393701,0.023622047,0,1.58,-8.86,34.88,28.76
1995,2,11,0,0,0,559.3843074,0.007874016,0,0,0.039370079,0,9.14,-9.04,35.78,25.34
1995,2,12,0,0,0,559.3843074,0.000393701,0,0,0,0,6.8,-11.74,36.32,29.48
1995,2,13,0,0,0,559.3843074,0,0,0,0,0,-0.58,-12.82,38.3,34.52
1995,2,14,0,0,0,559.3843074,0,0,0,0,0,6.26,-5.44,30.92,28.4
1995,2,15,0,0,0,559.3843074,0.003937008,0,0,0,0,2.84,-10.66,36.86,30.2
1995,2,16,0,0,0,559.3843074,0,0,0,0,0,-0.58,-11.56,37.04,30.2
1995,2,17,0,0,0,559.3843074,0,0,0,0,0,3.2,-7.78,42.08,35.06
1995,2,18,0,0,0,559.3843074,0,0,0.000393701,0,0,5.72,-8.32,40.46,32.18
1995,2,19,0,0,0,559.3843074,0.000393701,0.000393701,0.051181103,0.007874016,0.023622047,10.4,8.6,37.4,29.12
1995,2,20,0,0,0,559.3843074,0.007874016,0.09448819,0.007874016,0.003937008,0.015748032,8.24,-4.18,32.72,27.86
1995,2,21,0,0,0,559.3843074,0.003937008,0.129921261,0.011811024,0.007874016,0.055118111,6.44,-4,25.52,22.64
1995,2,22,0,0,0,559.3843074,0.000393701,0.086614174,0.031496063,0.015748032,0.090551182,3.56,-7.78,24.08,16.52
1995,2,23,0,0,0,559.3843074,0.000393701,0.007874016,0,0.047244095,0.000393701,-1.12,-14.26,24.98,15.08
1995,2,24,0,0,0,559.3843074,0.000393701,0.011811024,0,0,0.000393701,-0.04,-16.06,25.7,14.36
1995,2,25,0,0,0,559.3843074,0,0,0,0,0,-7.42,-20.74,29.12,18.32
1995,2,26,0,0,0,559.3843074,0,0,0,0,0,-5.08,-17.68,29.66,22.46
1995,2,27,0,0,0,559.3843074,0,0,0,0,0,-3.82,-17.14,36.86,31.82
1995,2,28,0,0,0,559.3843074,0,0,0,0,0,-0.04,-13.36,41.54,31.82
1995,3,1,0,0,0,520.8913216,0,0,0,0,0,2.66,-9.76,30.92,25.7
1995,3,2,0,0,0,520.8913216,0.066929134,0,0,0,0,-2.38,-13,31.64,26.06
1995,3,3,0,0,0,520.8913216,0,0,0,0,0,-3.64,-15.34,36.14,30.2
1995,3,4,0,0,0,520.8913216,0,0,0,0,0,2.84,-11.02,40.1,32.36
1995,3,5,0,0,0,520.8913216,0,0,0,0.003937008,0,3.92,-7.96,37.94,30.38
1995,3,6,0,0,0,520.8913216,0,0,0,0,0,2.48,-9.04,40.28,34.52
1995,3,7,0,0,0,520.8913216,0,0,0,0,0,2.84,-6.88,37.76,34.34
1995,3,8,0,0,0,520.8913216,0,0,0,0,0,1.94,-5.26,25.34,27.5
1995,3,9,0,0,0,520.8913216,0,0,0,0,0,-6.34,-17.14,36.14,27.86
1995,3,10,0,0,0,520.8913216,0,0,0,0,0,1.22,-13,30.02,27.5
1995,3,11,0,0,0,520.8913216,0,0,0,0,0,-1.48,-15.88,37.76,30.74
1995,3,12,0,0,0,520.8913216,0,0,0,0,0,1.22,-11.92,37.76,31.46
1995,3,13,0,0,0,520.8913216,0.070866142,0,0,0.011811024,0,8.24,-2.56,38.84,28.4
1995,3,14,0,0,0,520.8913216,0,0,0,0,0,7.7,-4.18,41.72,33.8
1995,3,15,0,0,0,520.8913216,0.000393701,0,0,0,0,19.4,15.98,37.76,30.56
1995,3,16,0,0,0,520.8913216,0.000393701,0.043307087,0.000393701,0,0.003937008,1.76,-2.2,28.22,23.72
1995,3,17,0,0,0,520.8913216,0,0,0,0,0,-2.74,-14.26,37.04,27.86
1995,3,18,0,0,0,520.8913216,0,0,0,0,0,0.86,-10.12,45.86,38.3
1995,3,19,0,0,0,520.8913216,0,0,0,0,0,9.68,-1.48,47.66,39.38
1995,3,20,0,0,0,520.8913216,0,0,0,0,0,9.32,-4,53.06,45.14
1995,3,21,0,0,0,520.8913216,0,0,0,0,0,12.92,-0.76,58.1,50.72
1995,3,22,0,0,0,520.8913216,0,0,0,0,0,13.82,4.82,54.14,47.3
1995,3,23,0,0,0,520.8913216,0.141732284,0.01968504,0.015748032,0.090551182,0.035433071,23.36,18.14,36.86,30.2
1995,3,24,0,0,0,520.8913216,0,0.01968504,0,0.070866142,0.01968504,11.3,-9.4,27.32,20.3
1995,3,25,0,0,0,520.8913216,0,0,0,0,0,-2.56,-16.24,40.46,37.22
1995,3,26,0,0,0,520.8913216,0,0,0,0,0,16.34,6.44,52.88,50.36
1995,3,27,0,0,0,520.8913216,0.000393701,0,0,0.01968504,0,23.36,15.98,47.66,44.96
1995,3,28,0,0,0,520.8913216,0.023622047,0,0,0.01968504,0,16.34,12.2,51.26,44.24
1995,3,29,0,0,0,520.8913216,0,0,0,0,0,19.04,7.52,54.5,47.12
1995,3,30,0,0,0,520.8913216,0.000393701,0.000393701,0,0,0.000393701,24.8,11.48,40.46,33.8
1995,3,31,0,0,0,520.8913216,0.000393701,0,0.000393701,0.000393701,0,26.96,17.78,44.6,36.5
1995,4,1,0,0,0,716.8877172,0.000393701,0,0.007874016,0.000393701,0,27.32,21.56,44.06,39.02
1995,4,2,0,0,0,716.8877172,0.000393701,0.000393701,0.043307087,0.023622047,0,24.8,18.32,38.84,33.44
1995,4,3,0,0,0,716.8877172,0,0,0.000393701,0.015748032,0,19.4,14,43.7,37.04
1995,4,4,0,0,0,716.8877172,0.003937008,0,0,0.023622047,0,24.8,19.04,35.78,34.34
1995,4,5,0,0,0,716.8877172,0.003937008,0,0.011811024,0.007874016,0,22.1,11.66,37.04,29.12
1995,4,6,0,0,0,716.8877172,0,0,0,0,0,14.54,4.82,44.78,38.84
1995,4,7,0,0,0,716.8877172,0,0,0,0,0,15.8,7.34,46.94,40.1
1995,4,8,0,0,0,716.8877172,0,0,0,0.000393701,0,19.76,10.04,40.82,31.1
1995,4,9,0,0,0,716.8877172,0,0,0,0.000393701,0,16.52,10.4,45.68,40.46
1995,4,10,0,0,0,716.8877172,0,0,0,0,0,19.94,8.42,48.74,44.96
1995,4,11,0,0,0,716.8877172,0,0,0,0,0,15.26,5.72,60.8,52.52
1995,4,12,0,0,0,716.8877172,0,0,0,0,0,20.48,10.04,53.96,45.86
1995,4,13,0,0,0,716.8877172,0.16929134,0,0.003937008,0.082677166,0,27.5,20.3,44.06,34.34
1995,4,14,0,0,0,716.8877172,0.011811024,0,0.000393701,0.035433071,0,21.38,17.06,47.66,41.54
1995,4,15,0,0,0,716.8877172,0.007874016,0.377952758,0.003937008,0.01968504,0.090551182,23.54,13.82,30.92,26.06
1995,4,16,0,0,0,716.8877172,0,0,0,0.000393701,0,9.32,2.48,41.72,34.52
1995,4,17,0,0,0,716.8877172,0.015748032,0.000393701,0,0.035433071,0,27.32,18.68,40.82,35.24
1995,4,18,0,0,0,716.8877172,0.003937008,0,0,0.003937008,0.000393701,16.34,15.62,45.14,39.74
1995,4,19,0,0,0,716.8877172,0,0,0,0,0,20.66,9.68,60.8,54.5
1995,4,20,0,0,0,716.8877172,0.000393701,0,0.015748032,0.000393701,0,29.3,24.08,55.94,54.32
1995,4,21,0,0,0,716.8877172,0.082677166,0.216535435,0.066929134,0.027559055,0.000393701,23.9,19.58,45.14,38.84
1995,4,22,0,0,0,716.8877172,0.007874016,0.000393701,0.007874016,0.141732284,0,10.94,10.58,31.28,24.44
1995,4,23,0,0,0,716.8877172,0.003937008,0,0,0.003937008,0,14.36,5.36,37.94,37.94
1995,4,24,0,0,0,716.8877172,0.043307087,0,0.000393701,0.047244095,0,23.54,15.8,37.58,30.02
1995,4,25,0,0,0,716.8877172,0.000393701,0,0.000393701,0.043307087,0,22.1,13.64,46.58,33.8
1995,4,26,0,0,0,716.8877172,0,0,0,0.007874016,0,30.38,16.88,47.12,40.1
1995,4,27,0,0,0,716.8877172,0,0,0,0,0,20.3,11.48,55.58,48.2
1995,4,28,0,0,0,716.8877172,0,0,0,0,0,26.96,15.44,57.92,49.28
1995,4,29,0,0,0,716.8877172,0,0,0,0,0,23.72,14.9,57.92,49.1
1995,4,30,0,0,0,716.8877172,0,0,0,0,0,25.34,14.18,61.52,53.24
1995,5,1,0,0,0,1437.306901,0,0,0,0,0,29.3,17.96,54.14,48.02
1995,5,2,0,0,0,1437.306901,0,0,0,0,0,22.64,9.5,61.52,53.42
1995,5,3,0,0,0,1437.306901,0,0,0,0,0,23,13.1,53.24,45.68
1995,5,4,0,0,0,1437.306901,0,0,0,0,0,24.44,13.28,60.62,52.52
1995,5,5,0,0,0,1437.306901,0,0,0,0,0,32.36,24.8,58.28,49.64
1995,5,6,0,0,0,1437.306901,0,0,0,0.000393701,0,26.6,17.78,61.88,53.24
1995,5,7,0,0,0,1437.306901,0,0,0,0,0,29.66,18.86,66.74,58.64
1995,5,8,0,0,0,1437.306901,0.003937008,0.059055119,0.000393701,0.000393701,0.078740158,35.78,23.72,62.42,55.94
1995,5,9,0,0,0,1437.306901,0.000393701,0,0,0,0.011811024,28.94,21.2,56.3,54.14
1995,5,10,0,0,0,1437.306901,0,0,0,0,0,28.58,20.12,71.6,66.74
1995,5,11,0,0,0,1437.306901,0,0,0,0,0,35.6,23.9,73.22,63.32
1995,5,12,0,0,0,1437.306901,0,0.000393701,0,0,0.000393701,43.16,29.84,63.86,60.8
1995,5,13,0,0,0,1437.306901,0,0,0,0,0,34.88,20.66,55.58,47.3
1995,5,14,0,0,0,1437.306901,0,0,0,0,0,28.04,21.2,60.62,52.16
1995,5,15,0,0,0,1437.306901,0.003937008,0,0,0,0,29.84,19.4,58.82,51.26
1995,5,16,0,0,0,1437.306901,0.007874016,0,0,0.003937008,0,29.12,28.58,61.16,54.32
1995,5,17,0,0,0,1437.306901,0,0,0,0,0,29.84,17.78,71.6,65.48
1995,5,18,0,0,0,1437.306901,0,0.015748032,0,0,0.000393701,38.84,33.8,59.36,63.32
1995,5,19,0,0,0,1437.306901,0.015748032,0,0,0.000393701,0,31.46,29.66,45.32,45.68
1995,5,20,0,0,0,1437.306901,0.133858269,0.003937008,0.000393701,0.165354332,0,29.66,24.62,40.64,36.14
1995,5,21,0,0,0,1437.306901,0.000393701,0,0,0.039370079,0,17.78,3.92,56.3,53.42
1995,5,22,0,0,0,1437.306901,0,0,0,0,0,31.28,23,68.18,61.16
1995,5,23,0,0,0,1437.306901,0.011811024,0,0,0.003937008,0,37.4,25.34,64.76,59
1995,5,24,0,0,0,1437.306901,0.000393701,0,0.000393701,0.000393701,0,37.94,32.72,55.94,54.68
1995,5,25,0,0,0,1437.306901,0.000393701,0,0,0.015748032,0,41.18,26.06,60.26,55.76
1995,5,26,0,0,0,1437.306901,0,0,0,0.000393701,0,34.88,25.52,71.24,62.06
1995,5,27,0,0,0,1437.306901,0.055118111,0,0.000393701,0.047244095,0,41.18,31.64,65.66,58.46
1995,5,28,0,0,0,1437.306901,0,0,0,0,0,29.66,27.68,70.52,63.86
1995,5,29,0,0,0,1437.306901,0.129921261,0,0,0.007874016,0,44.6,39.02,69.98,61.34
1995,5,30,0,0,0,1437.306901,0.000393701,0,0,0,0,35.78,33.62,72.68,67.64
1995,5,31,0,0,0,1437.306901,0.000393701,0,0,0.000393701,0,42.26,32,75.56,68.54
1995,6,1,0,0,0,1904.873077,0.039370079,0.000393701,0,0.000393701,0.000393701,39.2,31.1,65.66,62.6
1995,6,2,0,0,0,1904.873077,0.035433071,0,0.000393701,0.035433071,0,36.14,30.38,65.12,59.72
1995,6,3,0,0,0,1904.873077,0.007874016,0,0.000393701,0.027559055,0,37.22,32.9,71.96,63.86
1995,6,4,0,0,0,1904.873077,0.090551182,0,0,0.000393701,0,40.64,32.9,72.5,62.78
1995,6,5,0,0,0,1904.873077,0.303149608,0,0.051181103,0.185039371,0,46.4,39.56,67.82,60.8
1995,6,6,0,0,0,1904.873077,0.208661419,0,0,0.015748032,0,42.98,38.66,64.04,57.2
1995,6,7,0,0,0,1904.873077,0,0.000393701,0,0,0,38.12,27.68,66.56,61.7
1995,6,8,0,0,0,1904.873077,0,0,0,0,0,37.94,27.5,69.62,60.8
1995,6,9,0,0,0,1904.873077,0,0,0,0,0,33.98,23.36,68.36,59.9
1995,6,10,0,0,0,1904.873077,0,0,0,0,0,34.88,23,73.76,67.28
1995,6,11,0,0,0,1904.873077,0.000393701,0,0,0,0,44.06,31.1,75.92,66.92
1995,6,12,0,0,0,1904.873077,0.086614174,0.011811024,0.090551182,0.531496067,0.035433071,43.88,36.5,62.06,57.92
1995,6,13,0,0,0,1904.873077,0.118110237,0.000393701,0.011811024,0.003937008,0,40.1,35.06,66.74,56.84
1995,6,14,0,0,0,1904.873077,0.181102363,0,0.003937008,0.086614174,0,38.3,31.28,68.36,57.74
1995,6,15,0,0,0,1904.873077,1.5944882,0.547244098,0.354330711,0.500000003,0.551181106,32.54,31.82,47.66,57.56
1995,6,16,0,0,0,1904.873077,0.066929134,0.137795277,0.003937008,0.007874016,0.122047245,35.78,32.54,54.86,49.46
1995,6,17,0,0,0,1904.873077,0,0,0,0,0.003937008,31.1,26.06,63.32,58.46
1995,6,18,0,0,0,1904.873077,0.000393701,0,0,0.000393701,0,35.96,30.2,68.36,61.34
1995,6,19,0,0,0,1904.873077,0.248031498,0.015748032,0.023622047,0.216535435,0.000393701,43.52,36.5,55.76,51.8
1995,6,20,0,0,0,1904.873077,0.173228348,0.000393701,0.000393701,0.031496063,0,36.86,35.96,56.12,50
1995,6,21,0,0,0,1904.873077,0.133858269,0.000393701,0,0.114173229,0,38.84,33.98,65.66,59.36
1995,6,22,0,0,0,1904.873077,0,0,0,0,0,38.48,31.46,69.62,63.5
1995,6,23,0,0,0,1904.873077,0.011811024,0,0,0.000393701,0,46.22,37.4,69.98,63.5
1995,6,24,0,0,0,1904.873077,0,0,0,0,0,44.78,38.66,66.2,62.6
1995,6,25,0,0,0,1904.873077,0.023622047,0,0.263779529,0.078740158,0,47.84,38.12,62.24,54.86
1995,6,26,0,0,0,1904.873077,0.000393701,0,0.157480316,0.015748032,0,44.6,38.48,65.66,58.64
1995,6,27,0,0,0,1904.873077,0.000393701,0,0.000393701,0.000393701,0,38.48,30.92,76.28,67.64
1995,6,28,0,0,0,1904.873077,0.165354332,0.003937008,0.047244095,0.047244095,0,46.76,43.16,61.34,55.94
1995,6,29,0,0,0,1904.873077,0.000393701,0,0,0,0,38.84,30.92,68.54,60.26
1995,6,30,0,0,0,1904.873077,0,0,0,0,0,37.22,29.12,67.46,59.9
1995,7,1,0,0,0,3552.30224,0.000393701,0,0.031496063,0.007874016,0,43.88,40.28,61.52,53.6
1995,7,2,0,0,0,3552.30224,0.000393701,0.000393701,0,0.000393701,0.000393701,40.46,29.66,69.62,60.26
1995,7,3,0,0,0,3552.30224,0.000393701,0,0,0,0,39.38,29.66,72.68,65.12
1995,7,4,0,0,0,3552.30224,0.007874016,0,0.039370079,0.003937008,0,38.84,33.98,71.6,60.26
1995,7,5,0,0,0,3552.30224,0,0,0,0,0,39.02,34.34,64.58,55.94
1995,7,6,0,0,0,3552.30224,0.000393701,0,0,0,0,37.76,28.4,73.94,67.46
1995,7,7,0,0,0,3552.30224,0.000393701,0,0.000393701,0.003937008,0,37.94,30.02,77.36,69.8
1995,7,8,0,0,0,3552.30224,0.000393701,0,0.000393701,0,0.000393701,41,32,75.74,68.36
1995,7,9,0,0,0,3552.30224,0.330708664,0.078740158,0.41338583,0.133858269,0.031496063,46.22,35.42,63.32,63.32
1995,7,10,0,0,0,3552.30224,0.000393701,0.015748032,0.000393701,0.208661419,0.051181103,40.46,35.24,73.04,66.74
1995,7,11,0,0,0,3552.30224,0.751968509,0.625984256,0.381889766,0.366141735,0.259842521,46.94,41.54,65.12,60.44
1995,7,12,0,0,0,3552.30224,0.086614174,0,0.070866142,0.303149608,0,45.68,41.72,69.62,64.04
1995,7,13,0,0,0,3552.30224,0.204724411,0.082677166,0.63779528,0.614173232,0.082677166,49.46,38.3,62.6,55.58
1995,7,14,0,0,0,3552.30224,0.078740158,0.062992126,0.374015751,0.177165356,0.153543308,47.3,42.62,68.18,61.16
1995,7,15,0,0,0,3552.30224,0.460629924,0.110236221,0.015748032,0.48818898,0.007874016,43.34,39.74,66.38,59.9
1995,7,16,0,0,0,3552.30224,0.192913387,0.070866142,0.145669292,0.192913387,0.000393701,46.22,41.9,55.22,50.72
1995,7,17,0,0,0,3552.30224,0.000393701,0.000393701,0.440944885,0.165354332,0,44.78,35.78,68,61.34
1995,7,18,0,0,0,3552.30224,0.000393701,0.000393701,0.082677166,0.102362205,0.212598427,43.88,38.48,63.86,59
1995,7,19,0,0,0,3552.30224,0,0.003937008,0,0.015748032,0,39.38,34.16,73.94,67.28
1995,7,20,0,0,0,3552.30224,0,0,0,0,0,44.24,37.76,80.24,73.04
1995,7,21,0,0,0,3552.30224,0.204724411,0.255905514,0.082677166,0.295275593,0.204724411,48.02,40.82,75.2,65.84
1995,7,22,0,0,0,3552.30224,0.586614177,0.039370079,0.000393701,0.047244095,0.000393701,40.28,37.4,65.48,58.46
1995,7,23,0,0,0,3552.30224,0.031496063,0.000393701,0,0.157480316,0,41.9,39.92,60.08,58.46
1995,7,24,0,0,0,3552.30224,0.000393701,0,0.000393701,0.000393701,0.000393701,39.38,34.88,67.64,62.78
1995,7,25,0,0,0,3552.30224,0,0,0,0,0,39.38,33.98,76.46,70.34
1995,7,26,0,0,0,3552.30224,0,0,0,0,0,45.32,39.2,79.16,72.68
1995,7,27,0,0,0,3552.30224,0,0,0.106299213,0.07480315,0.000393701,50.72,44.78,74.48,68.18
1995,7,28,0,0,0,3552.30224,0.185039371,0.153543308,0.22440945,0.39370079,0.153543308,51.08,48.2,61.88,58.28
1995,7,29,0,0,0,3552.30224,0.051181103,0,0.051181103,0.051181103,0.000393701,49.28,46.4,65.48,57.92
1995,7,30,0,0,0,3552.30224,0.409448822,0.279527561,0.173228348,1.08661418,0.24409449,47.84,39.92,58.46,53.78
1995,7,31,0,0,0,3552.30224,0.082677166,0.066929134,0.007874016,0.059055119,0.043307087,43.34,38.48,68,62.24
1995,8,1,0,0,0,3229.526194,0.338582679,0.000393701,0.070866142,0.350393703,0.263779529,48.56,43.52,63.86,57.38
1995,8,2,0,0,0,3229.526194,0.366141735,0.051181103,0.000393701,0.118110237,0.000393701,39.92,38.48,61.88,54.68
1995,8,3,0,0,0,3229.526194,0.000393701,0,0.000393701,0,0,37.4,36.14,68.36,63.14
1995,8,4,0,0,0,3229.526194,0,0,0,0.000393701,0,40.46,34.52,71.96,66.74
1995,8,5,0,0,0,3229.526194,0.015748032,0,0.003937008,0.000393701,0.000393701,47.66,39.38,72.68,66.56
1995,8,6,0,0,0,3229.526194,0,0,0,0.000393701,0,41.36,35.96,76.1,68.36
1995,8,7,0,0,0,3229.526194,0.059055119,0,0.000393701,0.000393701,0.000393701,44.06,40.82,75.92,66.92
1995,8,8,0,0,0,3229.526194,0.000393701,0,0.000393701,0.015748032,0,48.2,46.94,71.78,64.76
1995,8,9,0,0,0,3229.526194,0.122047245,0.000393701,0.303149608,0.118110237,0.000393701,48.92,48.38,69.26,60.62
1995,8,10,0,0,0,3229.526194,0.578740161,0.688976383,0.480314964,0.492125988,0.421259845,46.58,40.64,58.46,58.28
1995,8,11,0,0,0,3229.526194,0.000393701,0,0,0.015748032,0,38.3,33.98,67.28,61.52
1995,8,12,0,0,0,3229.526194,0.062992126,0.035433071,0.007874016,0.070866142,0.086614174,43.7,38.3,60.26,53.24
1995,8,13,0,0,0,3229.526194,0.000393701,0,0.003937008,0.031496063,0.118110237,38.3,29.3,65.66,57.2
1995,8,14,0,0,0,3229.526194,0.000393701,0,0.000393701,0.01968504,0,36.68,35.24,66.38,58.64
1995,8,15,0,0,0,3229.526194,0.051181103,0.07480315,0.110236221,0.106299213,0.062992126,46.76,40.28,64.4,58.46
1995,8,16,0,0,0,3229.526194,0,0.000393701,0,0.000393701,0.003937008,33.26,28.76,65.84,55.94
1995,8,17,0,0,0,3229.526194,0,0.000393701,0,0,0.000393701,33.98,26.96,67.28,58.82
1995,8,18,0,0,0,3229.526194,0,0,0,0,0,35.06,28.22,70.52,63.14
1995,8,19,0,0,0,3229.526194,0.000393701,0,0,0.000393701,0,37.4,30.38,69.26,62.6
1995,8,20,0,0,0,3229.526194,0.023622047,0,0.043307087,0.007874016,0,36.14,31.64,61.34,54.5
1995,8,21,0,0,0,3229.526194,0,0.000393701,0,0,0,34.7,30.56,68.54,61.52
1995,8,22,0,0,0,3229.526194,0.228346458,0,0,0.01968504,0,34.88,29.12,72.32,64.76
1995,8,23,0,0,0,3229.526194,0.102362205,0.000393701,0.027559055,0.000393701,0,44.42,39.74,68,62.24
1995,8,24,0,0,0,3229.526194,0.110236221,0.000393701,0.185039371,0.070866142,0,39.2,34.34,66.92,57.2
1995,8,25,0,0,0,3229.526194,0.259842521,0.066929134,0.003937008,0.251968506,0.000393701,37.22,33.08,66.92,59.72
1995,8,26,0,0,0,3229.526194,0,0,0,0,0,35.24,32,69.62,64.94
1995,8,27,0,0,0,3229.526194,0.039370079,0,0.000393701,0.000393701,0,42.44,36.68,65.3,56.12
1995,8,28,0,0,0,3229.526194,0.248031498,0.000393701,0.236220474,0.129921261,0.000393701,42.8,39.2,64.04,60.8
1995,8,29,0,0,0,3229.526194,0.043307087,0.000393701,0,0.078740158,0,37.94,32.36,68.54,64.04
1995,8,30,0,0,0,3229.526194,0.102362205,0.287401577,0.125984253,0.133858269,0.043307087,43.7,35.06,68,62.24
1995,8,31,0,0,0,3229.526194,0.161417324,0.09448819,0.059055119,0.472440948,0.070866142,48.38,41.18,67.64,64.4
1995,9,1,0,0,0,4711.329574,0.527559059,0.240157482,0.000393701,0,0.133858269,48.92,46.04,69.98,66.38
1995,9,2,0,0,0,4711.329574,0.606299217,0.106299213,0.204724411,0.606299217,0.035433071,50.9,49.28,70.88,68.54
1995,9,3,0,0,0,4711.329574,0.56299213,0.086614174,0.011811024,0.291338585,0.015748032,49.28,44.6,73.94,63.86
1995,9,4,0,0,0,4711.329574,0.066929134,0.062992126,0.007874016,0.161417324,0.055118111,47.66,49.1,79.52,71.42
1995,9,5,0,0,0,4711.329574,0.000393701,0.1496063,0.291338585,0.905511817,0.114173229,52.34,48.2,73.76,71.6
1995,9,6,0,0,0,4711.329574,0.263779529,0.69291339,0.177165356,0.381889766,0.464566932,45.14,41.9,59.36,52.7
1995,9,7,0,0,0,4711.329574,0.39370079,0.377952758,0.125984253,0.350393703,0.102362205,40.46,33.98,50.9,47.66
1995,9,8,0,0,0,4711.329574,0.090551182,0.177165356,0.055118111,0.059055119,0.039370079,39.38,36.68,61.34,58.64
1995,9,9,0,0,0,4711.329574,0.000393701,0.003937008,0,0,0.000393701,45.32,39.74,56.66,54.5
1995,9,10,0,0,0,4711.329574,0,0,0,0,0,35.24,29.66,57.2,55.22
1995,9,11,0,0,0,4711.329574,0.39370079,0,0.000393701,0.145669292,0,38.66,32.36,64.04,56.48
1995,9,12,0,0,0,4711.329574,0.031496063,0,0,0.043307087,0,40.1,35.96,61.16,55.22
1995,9,13,0,0,0,4711.329574,0.000393701,0,0,0,0,35.06,31.46,56.66,53.78
1995,9,14,0,0,0,4711.329574,0.011811024,0.000393701,0.01968504,0.188976379,0.000393701,38.66,37.58,62.24,57.02
1995,9,15,0,0,0,4711.329574,0.102362205,0.311023624,0.16929134,0.051181103,0.000393701,42.62,37.22,58.28,54.86
1995,9,16,0,0,0,4711.329574,0.01968504,0,0.015748032,0.000393701,0,37.22,32.72,59.36,55.4
